title,id,arxiv_url,published,citation
"Improving Sepsis Treatment Strategies by Combining Deep and Kernel-Based
  Reinforcement Learning",1901.04670,http://arxiv.org/abs/1901.04670v1,2019-01-15T05:40:27Z,0
"Memory Augmented Deep Generative models for Forecasting the Next Shot
  Location in Tennis",1901.05123,http://arxiv.org/abs/1901.05123v1,2019-01-16T03:16:28Z,0
"Fine-grained ECG Classification Based on Deep CNN and Online Decision
  Fusion",1901.06469,http://arxiv.org/abs/1901.06469v1,2019-01-19T05:25:24Z,0
Network Embedding for Cross-network Node Classification,1901.07264,http://arxiv.org/abs/1901.07264v2,2019-01-22T11:18:24Z,0
Deep Learning on Small Datasets without Pre-Training using Cosine Loss,1901.09054,http://arxiv.org/abs/1901.09054v1,2019-01-25T19:13:03Z,0
Flexible Operator Embeddings via Deep Learning,1901.09090,http://arxiv.org/abs/1901.09090v2,2019-01-25T21:33:50Z,0
"Variational Characterizations of Local Entropy and Heat Regularization
  in Deep Learning",1901.10082,http://arxiv.org/abs/1901.10082v1,2019-01-29T03:12:42Z,0
"Deep Neural Networks with Auxiliary-Model Regulated Gating for Resilient
  Multi-Modal Sensor Fusion",1901.10610,http://arxiv.org/abs/1901.10610v1,2019-01-29T23:32:20Z,0
"Deep Learning for Vertex Reconstruction of Neutrino-Nucleus Interaction
  Events with Combined Energy and Time Data",1902.00743,http://arxiv.org/abs/1902.00743v1,2019-02-02T16:13:37Z,0
"Combining learning rate decay and weight decay with complexity gradient
  descent - Part I",1902.02881,http://arxiv.org/abs/1902.02881v1,2019-02-07T23:12:57Z,0
"A Bayesian Deep Learning Framework for End-To-End Prediction of Emotion
  from Heartbeat",1902.03043,http://arxiv.org/abs/1902.03043v1,2019-02-08T12:10:45Z,0
"Automatic Inspection of Utility Scale Solar Power Plants using Deep
  Learning",1902.04132,http://arxiv.org/abs/1902.04132v1,2018-12-20T14:26:36Z,0
"ReStoCNet: Residual Stochastic Binary Convolutional Spiking Neural
  Network for Memory-Efficient Neuromorphic Computing",1902.04161,http://arxiv.org/abs/1902.04161v1,2019-02-11T21:54:48Z,0
Verification Code Recognition Based on Active and Deep Learning,1902.04401,http://arxiv.org/abs/1902.04401v1,2019-02-12T14:19:10Z,0
"DeepIrisNet2: Learning Deep-IrisCodes from Scratch for
  Segmentation-Robust Visible Wavelength and Near Infrared Iris Recognition",1902.05390,http://arxiv.org/abs/1902.05390v1,2019-02-06T08:07:37Z,0
"Deep Learning for Bridge Load Capacity Estimation in Post-Disaster and
  -Conflict Zones",1902.05391,http://arxiv.org/abs/1902.05391v1,2019-02-05T23:44:17Z,0
"A Constructive Approach for One-Shot Training of Neural Networks Using
  Hypercube-Based Topological Coverings",1901.02878,http://arxiv.org/abs/1901.02878v1,2019-01-09T18:59:10Z,0
"DART: Domain-Adversarial Residual-Transfer Networks for Unsupervised
  Cross-Domain Image Classification",1812.11478,http://arxiv.org/abs/1812.11478v1,2018-12-30T06:49:08Z,0
"Deep Discriminative Representation Learning with Attention Map for Scene
  Classification",1902.07967,http://arxiv.org/abs/1902.07967v1,2019-02-21T11:09:18Z,0
"A Deep Learning based Framework to Detect and Recognize Humans using
  Contactless Palmprints in the Wild",1812.11319,http://arxiv.org/abs/1812.11319v1,2018-12-29T09:24:06Z,0
"Automatic Seismic Salt Interpretation with Deep Convolutional Neural
  Networks",1812.01101,http://arxiv.org/abs/1812.01101v1,2018-11-24T05:01:13Z,0
"ECC: Platform-Independent Energy-Constrained Deep Neural Network
  Compression via a Bilinear Regression Model",1812.01803,http://arxiv.org/abs/1812.01803v3,2018-12-05T03:31:02Z,0
"Optimizing Speed/Accuracy Trade-Off for Person Re-identification via
  Knowledge Distillation",1812.02937,http://arxiv.org/abs/1812.02937v1,2018-12-07T08:11:06Z,0
"Combatting Adversarial Attacks through Denoising and Dimensionality
  Reduction: A Cascaded Autoencoder Approach",1812.03087,http://arxiv.org/abs/1812.03087v1,2018-12-07T16:21:24Z,0
"Deep Learning in Downlink Coordinated Multipoint in New Radio
  Heterogeneous Networks",1812.03421,http://arxiv.org/abs/1812.03421v4,2018-12-09T03:14:39Z,0
"Global Deep Learning Methods for Multimodality Isointense Infant Brain
  Image Segmentation",1812.04103,http://arxiv.org/abs/1812.04103v1,2018-12-10T21:28:55Z,0
Classification-Reconstruction Learning for Open-Set Recognition,1812.04246,http://arxiv.org/abs/1812.04246v2,2018-12-11T07:34:28Z,0
"PDE-Net 2.0: Learning PDEs from Data with A Numeric-Symbolic Hybrid Deep
  Network",1812.04426,http://arxiv.org/abs/1812.04426v1,2018-11-30T13:15:49Z,0
"Building Computational Models to Predict One-Year Mortality in ICU
  Patients with Acute Myocardial Infarction and Post Myocardial Infarction
  Syndrome",1812.05072,http://arxiv.org/abs/1812.05072v1,2018-12-12T18:19:12Z,0
"Deep neural networks algorithms for stochastic control problems on
  finite horizon: numerical applications",1812.05916,http://arxiv.org/abs/1812.05916v2,2018-12-13T09:44:23Z,0
ABC: A Big CAD Model Dataset For Geometric Deep Learning,1812.06216,http://arxiv.org/abs/1812.06216v2,2018-12-15T01:21:48Z,0
Learning to Generate Music with BachProp,1812.06669,http://arxiv.org/abs/1812.06669v2,2018-12-17T09:37:34Z,0
Learning Common Representation from RGB and Depth Images,1812.06873,http://arxiv.org/abs/1812.06873v1,2018-12-17T16:22:47Z,0
Reinforcement Learning for Online Information Seeking,1812.07127,http://arxiv.org/abs/1812.07127v4,2018-12-18T01:32:48Z,0
"MoDL-MUSSELS: Model-Based Deep Learning for Multi-Shot Sensitivity
  Encoded Diffusion MRI",1812.08115,http://arxiv.org/abs/1812.08115v2,2018-12-19T17:46:43Z,0
Adam Induces Implicit Weight Sparsity in Rectifier Neural Networks,1812.08119,http://arxiv.org/abs/1812.08119v1,2018-12-19T17:59:08Z,0
"Learned Scalable Image Compression with Bidirectional Context
  Disentanglement Network",1812.09443,http://arxiv.org/abs/1812.09443v2,2018-12-22T03:25:27Z,0
Multimodal deep learning for short-term stock volatility prediction,1812.10479,http://arxiv.org/abs/1812.10479v1,2018-12-25T14:35:08Z,0
Surface Networks via General Covers,1812.10705,http://arxiv.org/abs/1812.10705v3,2018-12-27T12:18:59Z,0
Deep Modulation Embedding,1902.07316,http://arxiv.org/abs/1902.07316v2,2019-02-17T19:37:33Z,0
Wasserstein-Wasserstein Auto-Encoders,1902.09323,http://arxiv.org/abs/1902.09323v1,2019-02-25T14:57:11Z,0
"Deep Learning for Multi-Scale Changepoint Detection in Multivariate Time
  Series",1905.06913,http://arxiv.org/abs/1905.06913v1,2019-05-16T17:17:55Z,0
"Enhancing Decision Tree based Interpretation of Deep Neural Networks
  through L1-Orthogonal Regularization",1904.05394,http://arxiv.org/abs/1904.05394v1,2019-04-10T19:11:47Z,0
Multi-Objective Autonomous Braking System using Naturalistic Dataset,1904.07705,http://arxiv.org/abs/1904.07705v2,2019-04-15T16:07:45Z,0
Histopathologic Image Processing: A Review,1904.07900,http://arxiv.org/abs/1904.07900v1,2019-04-16T18:04:24Z,0
Relay: A High-Level Compiler for Deep Learning,1904.08368,http://arxiv.org/abs/1904.08368v2,2019-04-17T17:08:23Z,0
Defensive Quantization: When Efficiency Meets Robustness,1904.08444,http://arxiv.org/abs/1904.08444v1,2019-04-17T18:23:24Z,0
"Examining the Capability of GANs to Replace Real Biomedical Images in
  Classification Models Training",1904.08688,http://arxiv.org/abs/1904.08688v1,2019-04-18T11:05:51Z,0
"Improving Multi-Task Deep Neural Networks via Knowledge Distillation for
  Natural Language Understanding",1904.09482,http://arxiv.org/abs/1904.09482v1,2019-04-20T19:11:00Z,0
"Autonomous Voltage Control for Grid Operation Using Deep Reinforcement
  Learning",1904.10597,http://arxiv.org/abs/1904.10597v1,2019-04-24T01:34:04Z,0
Horseshoe Regularization for Machine Learning in Complex and Deep Models,1904.10939,http://arxiv.org/abs/1904.10939v1,2019-04-24T17:28:34Z,0
"AutoEncoders for Training Compact Deep Learning RF Classifiers for
  Wireless Protocols",1904.11874,http://arxiv.org/abs/1904.11874v1,2019-04-13T00:13:01Z,0
Domain Agnostic Learning with Disentangled Representations,1904.12347,http://arxiv.org/abs/1904.12347v1,2019-04-28T17:07:10Z,0
"Introducing Graph Smoothness Loss for Training Deep Learning
  Architectures",1905.00301,http://arxiv.org/abs/1905.00301v1,2019-05-01T13:09:04Z,0
Teaching on a Budget in Multi-Agent Deep Reinforcement Learning,1905.01357,http://arxiv.org/abs/1905.01357v2,2019-04-19T04:22:09Z,0
"A deep learning approach for analyzing the composition of chemometric
  data",1905.03420,http://arxiv.org/abs/1905.03420v1,2019-05-07T23:20:47Z,0
Cyclone intensity estimate with context-aware cyclegan,1905.04425,http://arxiv.org/abs/1905.04425v1,2019-05-11T02:37:34Z,0
Deep Zero-Shot Learning for Scene Sketch,1905.04510,http://arxiv.org/abs/1905.04510v1,2019-05-11T12:07:16Z,0
"Deep Multi-Agent Reinforcement Learning Based Cooperative Edge Caching
  in Wireless Networks",1905.05256,http://arxiv.org/abs/1905.05256v1,2019-05-13T19:25:14Z,0
Output-Constrained Bayesian Neural Networks,1905.06287,http://arxiv.org/abs/1905.06287v1,2019-05-15T16:44:12Z,0
"STAR: A Concise Deep Learning Framework for Citywide Human Mobility
  Prediction",1905.06576,http://arxiv.org/abs/1905.06576v1,2019-05-16T07:42:17Z,0
"Deep Learning Reveals Underlying Physics of Light-matter Interactions in
  Nanophotonic Devices",1905.06889,http://arxiv.org/abs/1905.06889v1,2019-05-07T01:32:37Z,0
Simulation of hyperelastic materials in real-time using Deep Learning,1904.06197,http://arxiv.org/abs/1904.06197v1,2019-04-10T17:30:28Z,0
Deep Learning Sentiment Analysis of Amazon.com Reviews and Ratings,1904.04096,http://arxiv.org/abs/1904.04096v1,2019-04-04T21:34:45Z,0
The State of Sparsity in Deep Neural Networks,1902.09574,http://arxiv.org/abs/1902.09574v1,2019-02-25T19:18:40Z,0
"Creating Pro-Level AI for Real-Time Fighting Game with Deep
  Reinforcement Learning",1904.03821,http://arxiv.org/abs/1904.03821v1,2019-04-08T03:46:24Z,0
"Learning a Deep ConvNet for Multi-label Classification with Partial
  Labels",1902.09720,http://arxiv.org/abs/1902.09720v1,2019-02-26T03:52:16Z,0
Efficient Learning for Deep Quantum Neural Networks,1902.10445,http://arxiv.org/abs/1902.10445v1,2019-02-27T10:39:25Z,0
A detailed comparative study of open source deep learning frameworks,1903.00102,http://arxiv.org/abs/1903.00102v1,2019-02-25T20:10:54Z,0
Opportunistic View Materialization with Deep Reinforcement Learning,1903.01363,http://arxiv.org/abs/1903.01363v1,2019-03-04T16:54:56Z,0
"Towards Understanding Chinese Checkers with Heuristics, Monte Carlo Tree
  Search, and Deep Reinforcement Learning",1903.01747,http://arxiv.org/abs/1903.01747v2,2019-03-05T09:44:22Z,0
"Safety-Guided Deep Reinforcement Learning via Online Gaussian Process
  Estimation",1903.02526,http://arxiv.org/abs/1903.02526v2,2019-03-06T18:02:08Z,0
"Integrating neural networks into the blind deblurring framework to
  compete with the end-to-end learning-based methods",1903.02731,http://arxiv.org/abs/1903.02731v2,2019-03-07T05:20:25Z,0
Deep CNN-based Multi-task Learning for Open-Set Recognition,1903.03161,http://arxiv.org/abs/1903.03161v1,2019-03-07T20:11:32Z,0
"SeizureNet: A Deep Convolutional Neural Network for Accurate Seizure
  Type Classification and Seizure Detection",1903.03232,http://arxiv.org/abs/1903.03232v1,2019-03-08T00:49:31Z,0
"Adaptive Power System Emergency Control using Deep Reinforcement
  Learning",1903.03712,http://arxiv.org/abs/1903.03712v2,2019-03-09T00:59:40Z,0
"Accelerating Minibatch Stochastic Gradient Descent using Typicality
  Sampling",1903.04192,http://arxiv.org/abs/1903.04192v1,2019-03-11T09:57:18Z,0
"InceptionGCN: Receptive Field Aware Graph Convolutional Network for
  Disease Prediction",1903.04233,http://arxiv.org/abs/1903.04233v1,2019-03-11T11:55:54Z,0
Practical Multi-fidelity Bayesian Optimization for Hyperparameter Tuning,1903.04703,http://arxiv.org/abs/1903.04703v1,2019-03-12T02:14:04Z,0
Deep Feature Selection using a Teacher-Student Network,1903.07045,http://arxiv.org/abs/1903.07045v1,2019-03-17T09:07:41Z,0
An Effective Label Noise Model for DNN Text Classification,1903.07507,http://arxiv.org/abs/1903.07507v1,2019-03-18T15:27:50Z,0
Nearest-Neighbor Neural Networks for Geostatistics,1903.12125,http://arxiv.org/abs/1903.12125v1,2019-03-28T17:10:59Z,0
Deep Representation with ReLU Neural Networks,1903.12384,http://arxiv.org/abs/1903.12384v1,2019-03-29T08:12:39Z,0
On the Vulnerability of CNN Classifiers in EEG-Based BCIs,1904.01002,http://arxiv.org/abs/1904.01002v1,2019-03-31T06:27:08Z,0
Measuring Calibration in Deep Learning,1904.01685,http://arxiv.org/abs/1904.01685v1,2019-04-02T22:10:44Z,0
"Optimal Approach for Image Recognition using Deep Convolutional
  Architecture",1904.11187,http://arxiv.org/abs/1904.11187v1,2019-04-25T07:40:30Z,0
Learning Probabilistic Programs Using Backpropagation,1705.05396,http://arxiv.org/abs/1705.05396v1,2017-05-15T18:07:31Z,0
Exposure Interpolation Via Fusing Conventional and Deep Learning Methods,1905.03890,http://arxiv.org/abs/1905.03890v1,2019-05-09T23:36:55Z,0
"Forget the Learning Rate, Decay Loss",1905.00094,http://arxiv.org/abs/1905.00094v1,2019-04-27T03:56:32Z,0
"TOP-GAN: Label-Free Cancer Cell Classification Using Deep Learning with
  a Small Training Set",1812.11006,http://arxiv.org/abs/1812.11006v1,2018-12-17T17:02:58Z,0
"Machine and Deep Learning Applied to Galaxy Morphology - A Comparative
  Study",1901.07047,http://arxiv.org/abs/1901.07047v3,2019-01-21T19:23:51Z,0
hf0: A hybrid pitch extraction method for multimodal voice,1904.09765,http://arxiv.org/abs/1904.09765v1,2019-04-22T08:08:12Z,0
Joint auto-encoders: a flexible multi-task learning framework,1705.10494,http://arxiv.org/abs/1705.10494v1,2017-05-30T07:51:42Z,0
TreeGrad: Transferring Tree Ensembles to Neural Networks,1904.11132,http://arxiv.org/abs/1904.11132v1,2019-04-25T02:54:32Z,0
Seven Myths in Machine Learning Research,1902.06789,http://arxiv.org/abs/1902.06789v2,2019-02-18T20:38:14Z,0
"Activation Functions for Generalized Learning Vector Quantization - A
  Performance Comparison",1901.05995,http://arxiv.org/abs/1901.05995v1,2019-01-17T20:12:15Z,0
"One-Shot Generation of Near-Optimal Topology through Theory-Driven
  Machine Learning",1807.10787,http://arxiv.org/abs/1807.10787v3,2018-07-27T18:36:06Z,0
"Unsupervised Feature Learning for Point Cloud by Contrasting and
  Clustering With Graph Convolutional Neural Network",1904.12359,http://arxiv.org/abs/1904.12359v3,2019-04-28T18:21:13Z,0
Few-Shot Learning with Per-Sample Rich Supervision,1906.03859,http://arxiv.org/abs/1906.03859v1,2019-06-10T09:17:30Z,0
MCMC Learning,1307.3617,http://arxiv.org/abs/1307.3617v2,2013-07-13T07:00:00Z,0
"Learning representations of molecules and materials with atomistic
  neural networks",1812.04690,http://arxiv.org/abs/1812.04690v1,2018-12-11T21:02:28Z,0
Mimicking Ensemble Learning with Deep Branched Networks,1702.06376,http://arxiv.org/abs/1702.06376v1,2017-02-21T13:33:37Z,0
"Theory reconstruction: a representation learning view on predicate
  invention",1606.08660,http://arxiv.org/abs/1606.08660v2,2016-06-28T11:41:03Z,0
"Dragon: A Computation Graph Virtual Machine Based Deep Learning
  Framework",1707.08265,http://arxiv.org/abs/1707.08265v1,2017-07-26T01:16:29Z,0
Deep Generative Networks For Sequence Prediction,1804.06546,http://arxiv.org/abs/1804.06546v1,2018-04-18T04:28:09Z,0
"Res-embedding for Deep Learning Based Click-Through Rate Prediction
  Modeling",1906.10304,http://arxiv.org/abs/1906.10304v1,2019-06-25T03:13:43Z,0
"A Novel Deep Neural Network Based Approach for Sparse Code Multiple
  Access",1906.03169,http://arxiv.org/abs/1906.03169v2,2019-06-04T10:51:08Z,0
"Deep Learning for Interference Identification: Band, Training SNR, and
  Sample Selection",1905.08054,http://arxiv.org/abs/1905.08054v1,2019-05-16T21:08:59Z,0
Predicting the Computational Cost of Deep Learning Models,1811.11880,http://arxiv.org/abs/1811.11880v1,2018-11-28T23:36:50Z,0
Prioritized Sequence Experience Replay,1905.12726,http://arxiv.org/abs/1905.12726v1,2019-05-25T15:38:00Z,0
Bayesian Differential Privacy for Machine Learning,1901.09697,http://arxiv.org/abs/1901.09697v3,2019-01-28T14:37:17Z,0
"Iterative Self-Learning: Semi-Supervised Improvement to Dataset Volumes
  and Model Accuracy",1906.02823,http://arxiv.org/abs/1906.02823v1,2019-06-06T21:20:12Z,0
Neural Dynamics on Complex Networks,1908.06491,http://arxiv.org/abs/1908.06491v1,2019-08-18T18:03:53Z,0
"Jointly Pre-training with Supervised, Autoencoder, and Value Losses for
  Deep Reinforcement Learning",1904.02206,http://arxiv.org/abs/1904.02206v1,2019-04-03T19:14:15Z,0
O-MedAL: Online Active Deep Learning for Medical Image Analysis,1908.10508,http://arxiv.org/abs/1908.10508v1,2019-08-28T00:48:12Z,0
Deep Collective Matrix Factorization for Augmented Multi-View Learning,1811.11427,http://arxiv.org/abs/1811.11427v2,2018-11-28T07:52:48Z,0
Machine Learned Resume-Job Matching Solution,1607.07657,http://arxiv.org/abs/1607.07657v1,2016-07-26T12:04:31Z,0
"On the Modeling of Error Functions as High Dimensional Landscapes for
  Weight Initialization in Learning Networks",1607.06011,http://arxiv.org/abs/1607.06011v1,2016-07-20T16:25:27Z,0
"Transferring Deep Reinforcement Learning with Adversarial Objective and
  Augmentation",1809.00770,http://arxiv.org/abs/1809.00770v1,2018-09-04T02:13:37Z,0
Few Shot Learning with Simplex,1807.10726,http://arxiv.org/abs/1807.10726v2,2018-07-27T16:52:57Z,0
"Aggregated Learning: A Deep Learning Framework Based on
  Information-Bottleneck Vector Quantization",1807.10251,http://arxiv.org/abs/1807.10251v3,2018-07-26T17:22:29Z,0
Deep Multiple Instance Feature Learning via Variational Autoencoder,1807.02490,http://arxiv.org/abs/1807.02490v1,2018-07-06T17:05:10Z,0
"Representative Task Self-selection for Flexible Clustered Lifelong
  Learning",1903.02173,http://arxiv.org/abs/1903.02173v2,2019-03-06T04:49:55Z,0
Stacked Approximated Regression Machine: A Simple Deep Learning Approach,1608.04062,http://arxiv.org/abs/1608.04062v2,2016-08-14T05:35:11Z,0
